train_loss
198.6107635498047
192.6885757446289
133.8849334716797
82.73740005493164
106.2432746887207
50.993595123291016
51.64948272705078
47.59418869018555
70.57180404663086
49.36982250213623
42.28098392486572
61.08479690551758
30.267205238342285
45.42090606689453
43.718180656433105
54.99753189086914
43.12407684326172
52.00372886657715
49.46288299560547
29.08851718902588
42.08473777770996
32.63086223602295
25.803523540496826
27.748847007751465
23.21796989440918
20.977392196655273
18.53843593597412
25.989307403564453
24.810546875
25.429065704345703
37.516876220703125
15.442667484283447
25.6318302154541
19.380393505096436
32.33837699890137
18.759013652801514
12.529172897338867
10.052224159240723
13.641326427459717
24.736886978149414
22.487770080566406
21.86870765686035
21.49713659286499
14.613164901733398
29.981950283050537
14.65622615814209
33.130839347839355
31.043851852416992
19.337655067443848
13.748486518859863
17.941139221191406
25.889527320861816
28.280776977539062
19.25324296951294
16.380599975585938
18.46703052520752
22.965309143066406
13.150196075439453
16.143134593963623
9.557331800460815
12.212449789047241
15.328845024108887
21.604634284973145
25.578044891357422
17.946967124938965
39.23277568817139
28.009510040283203
32.83343696594238
13.43803358078003
48.141109466552734
26.250380516052246
35.632694244384766
35.6207389831543
19.75762176513672
37.39835166931152
14.32162618637085
20.968560218811035
13.303109645843506
23.69016742706299
8.560545921325684
13.194362163543701
13.578331470489502
8.79008436203003
8.981352806091309
12.053383827209473
13.33444595336914
17.510774612426758
21.746244430541992
17.342233657836914
22.92586898803711
19.437314987182617
13.211980819702148
13.417981624603271
18.75778341293335
13.299490928649902
16.842371940612793
18.309988021850586
13.42966604232788
11.749956130981445
11.80148696899414
